client_id,variation,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth
1424799,Test,6.0,75.0,56,M,2.0,35245.97,2.0,5.0
4251309,Test,11.0,137.0,48,M,3.0,546640.27,6.0,9.0
5026927,Test,5.0,69.0,22,U,2.0,29444.0,6.0,9.0
8512093,Test,12.0,148.0,52,F,2.0,53608.52,1.0,4.0
8959766,Test,6.0,80.0,23,U,2.0,33745.49,0.0,3.0
413157,Control,13.0,165.0,44,F,2.0,101087.46,2.0,5.0
7448926,Control,7.0,91.0,30,U,2.0,30367.17,1.0,4.0
806192,Test,21.0,255.0,42,M,2.0,186952.05,2.0,5.0
1542033,Test,8.0,106.0,60,M,2.0,110600.17,1.0,4.0
3432043,Test,9.0,109.0,38,M,2.0,244709.87,4.0,7.0
1406408,Test,13.0,161.0,40,F,2.0,227061.68,1.0,4.0
4694039,Test,26.0,322.0,57,F,2.0,907955.19,6.0,9.0
2155192,Test,23.0,285.0,45,M,3.0,142906.77000000002,6.0,9.0
2657900,Control,5.0,68.0,36,M,2.0,29568.68,3.0,6.0
4514754,Control,19.0,238.0,46,M,2.0,80170.36,2.0,5.0
1673947,Control,4.0,58.0,39,U,2.0,44063.2,1.0,4.0
4961256,Test,14.0,168.0,38,F,2.0,151281.82,6.0,9.0
3413971,Control,16.0,197.0,38,F,3.0,55197.62,1.0,4.0
2323637,Test,4.0,57.0,64,M,2.0,318275.79,6.0,9.0
1209140,Test,15.0,191.0,68,F,2.0,37518.19,2.0,5.0
85097,Control,11.0,137.0,65,M,3.0,657489.4,4.0,7.0
2262795,Control,9.0,118.0,46,F,2.0,86291.01999999999,1.0,4.0
4501407,Test,16.0,193.0,48,F,2.0,75941.70999999999,2.0,5.0
5593703,Test,8.0,98.0,30,U,3.0,98193.97,3.0,6.0
1461831,Test,15.0,189.0,40,F,2.0,37389.9,1.0,4.0
5867403,Test,8.0,97.0,48,U,2.0,212026.03,2.0,5.0
8825647,Control,5.0,70.0,32,U,2.0,30768.11,0.0,3.0
2314843,Test,13.0,167.0,50,F,2.0,88475.92,0.0,3.0
219207,Test,17.0,205.0,77,M,2.0,35715.03,2.0,5.0
3535465,Test,10.0,121.0,76,M,2.0,158016.46000000002,2.0,5.0
4878070,Test,10.0,123.0,28,M,2.0,73402.07,2.0,5.0
7337058,Control,6.0,79.0,53,U,2.0,29439.18,2.0,5.0
3498908,Control,15.0,191.0,62,F,2.0,300775.65,6.0,9.0
77276,Test,4.0,56.0,18,U,2.0,30116.53,1.0,4.0
4630285,Control,17.0,215.0,66,F,2.0,128892.29,6.0,9.0
5667617,Test,4.0,58.0,62,U,2.0,27061.15,1.0,4.0
8184247,Control,16.0,193.0,58,M,2.0,145825.45,6.0,9.0
7787684,Control,4.0,58.0,44,U,2.0,39626.15,3.0,6.0
4247007,Control,5.0,69.0,23,F,2.0,54679.58,2.0,5.0
7644707,Test,16.0,194.0,31,F,2.0,29694.52,3.0,6.0
8620721,Control,9.0,119.0,60,M,2.0,43945.35,1.0,4.0
1818956,Control,5.0,67.0,29,F,2.0,33910.2,1.0,4.0
2211868,Control,4.0,59.0,31,U,2.0,48908.65,1.0,4.0
5437254,Test,4.0,59.0,25,F,2.0,32514.65,1.0,4.0
3584819,Control,9.0,114.0,38,F,2.0,119780.33,0.0,3.0
6303538,Control,6.0,82.0,30,U,2.0,48603.84,0.0,3.0
897477,Control,4.0,59.0,26,U,3.0,89068.4,4.0,7.0
8003648,Control,6.0,83.0,28,U,2.0,39393.59,6.0,9.0
5456658,Control,12.0,152.0,37,F,2.0,69622.75,6.0,9.0
3846126,Test,18.0,225.0,64,M,2.0,123529.96,6.0,9.0
5673767,Test,5.0,70.0,26,U,2.0,48224.76,0.0,3.0
2558586,Test,23.0,282.0,50,U,2.0,57493.67,4.0,7.0
4008787,Test,9.0,110.0,49,F,2.0,27093.48,0.0,3.0
6917138,Test,20.0,251.0,56,F,2.0,249961.95,6.0,9.0
2333006,Control,21.0,261.0,34,M,2.0,37947.75,1.0,4.0
9067031,Test,10.0,131.0,64,F,2.0,164535.2,1.0,4.0
7761694,Test,15.0,184.0,50,M,2.0,46119.01,2.0,5.0
2043345,Test,15.0,188.0,62,M,4.0,233146.94,3.0,7.0
4209246,Test,11.0,138.0,67,F,2.0,103608.93,3.0,6.0
5238758,Test,8.0,96.0,30,U,2.0,43070.88,2.0,5.0
1373405,Test,8.0,107.0,64,M,2.0,102157.94,1.0,4.0
8277940,Control,4.0,57.0,47,U,2.0,168686.21000000002,6.0,9.0
2735635,Test,13.0,157.0,50,M,2.0,81537.09,1.0,5.0
5567038,Test,4.0,59.0,25,U,2.0,31672.16,1.0,4.0
4239711,Control,17.0,208.0,87,F,2.0,38042.21,1.0,4.0
9635244,Control,16.0,194.0,66,F,2.0,48738.8,0.0,3.0
2798211,Test,16.0,198.0,59,F,4.0,630382.28,5.0,8.0
2915635,Test,13.0,156.0,22,M,3.0,34983.119999999995,6.0,9.0
947738,Test,23.0,276.0,63,F,2.0,99466.57,6.0,9.0
3444839,Test,8.0,103.0,81,U,2.0,225374.96,1.0,5.0
9797297,Control,7.0,85.0,63,U,2.0,34437.57,2.0,5.0
5176958,Control,13.0,157.0,37,F,2.0,79738.98,6.0,9.0
759780,Test,33.0,402.0,79,F,2.0,79776.34,3.0,6.0
4985317,Test,8.0,97.0,62,U,2.0,154833.55,6.0,9.0
3910595,Test,9.0,117.0,31,U,2.0,33082.32,0.0,3.0
6688350,Test,5.0,67.0,34,U,2.0,26545.6,1.0,4.0
6405208,Test,4.0,58.0,28,U,2.0,33786.619999999995,6.0,9.0
2986194,Test,4.0,56.0,30,U,3.0,66316.4,6.0,9.0
1651697,Control,14.0,179.0,32,M,2.0,29668.38,1.0,4.0
6503101,Test,16.0,196.0,62,F,2.0,122661.95,6.0,9.0
9103724,Control,7.0,94.0,58,U,2.0,132386.99,3.0,6.0
2561883,Test,13.0,166.0,64,F,2.0,35723.35,1.0,4.0
7873226,Control,8.0,107.0,44,F,2.0,94231.42,2.0,5.0
9922958,Test,26.0,316.0,88,F,2.0,73116.54000000001,3.0,6.0
323950,Control,22.0,272.0,50,M,2.0,46751.52,1.0,4.0
932489,Test,4.0,59.0,29,U,2.0,27418.97,6.0,9.0
6781849,Control,15.0,181.0,32,F,2.0,101822.98,4.0,7.0
467861,Test,8.0,96.0,29,U,2.0,149308.28999999998,5.0,8.0
7430424,Control,7.0,96.0,51,U,2.0,41224.84,4.0,7.0
7458004,Control,14.0,178.0,39,F,3.0,86568.95,6.0,9.0
8753284,Test,13.0,161.0,41,M,2.0,42174.84,0.0,3.0
9052277,Test,15.0,189.0,71,F,2.0,33975.68,5.0,8.0
1428836,Test,16.0,192.0,46,F,3.0,55647.75,3.0,6.0
2480352,Test,8.0,98.0,43,M,2.0,27228.04,1.0,4.0
5896556,Control,6.0,83.0,53,U,3.0,38052.12,2.0,5.0
3716868,Test,12.0,146.0,54,M,2.0,361012.16,3.0,6.0
993682,Control,4.0,59.0,31,U,3.0,37635.56,6.0,9.0
4036374,Control,27.0,327.0,62,F,2.0,98459.99,0.0,3.0
1330036,Test,4.0,59.0,22,U,2.0,27841.47,1.0,5.0
6325731,Test,9.0,109.0,24,M,3.0,120212.72,6.0,9.0
8750191,Control,16.0,192.0,54,F,2.0,58409.13,2.0,5.0
1720728,Test,23.0,281.0,45,M,3.0,178712.43,6.0,9.0
9004679,Control,7.0,87.0,54,U,2.0,31794.93,1.0,4.0
4342700,Control,5.0,60.0,22,U,3.0,48694.9,4.0,7.0
8723963,Test,5.0,69.0,38,U,2.0,59230.57,5.0,8.0
2458751,Test,18.0,223.0,50,M,2.0,161825.91999999998,3.0,6.0
5203477,Test,21.0,262.0,43,F,2.0,24639.06,1.0,4.0
6405391,Test,5.0,62.0,18,U,2.0,29035.83,2.0,5.0
2374507,Test,14.0,171.0,47,F,2.0,35909.58,1.0,4.0
3011265,Control,16.0,200.0,50,F,3.0,111708.17,2.0,5.0
3029315,Test,4.0,57.0,22,U,2.0,27900.15,5.0,8.0
9164248,Test,5.0,66.0,33,U,2.0,89565.09,4.0,7.0
6450029,Control,7.0,90.0,56,U,2.0,35643.649999999994,0.0,3.0
7045324,Test,7.0,84.0,30,U,2.0,70536.31,6.0,9.0
3582059,Test,16.0,193.0,34,F,2.0,130447.28,3.0,6.0
6773537,Test,8.0,96.0,40,U,2.0,82651.75,2.0,5.0
1314809,Control,6.0,82.0,44,U,2.0,75278.48,1.0,4.0
2615801,Test,5.0,60.0,27,U,3.0,72480.08,5.0,8.0
7375067,Control,6.0,83.0,44,U,4.0,213837.07,6.0,9.0
7159966,Test,10.0,125.0,51,M,2.0,34086.38,0.0,3.0
4575187,Test,13.0,166.0,44,F,2.0,38011.61,1.0,4.0
667534,Test,5.0,70.0,36,U,3.0,45458.49,1.0,4.0
8604038,Control,6.0,81.0,79,U,2.0,51560.78,2.0,5.0
2617114,Control,15.0,182.0,38,F,2.0,75020.44,4.0,7.0
3436975,Control,16.0,194.0,20,M,2.0,44708.46,0.0,3.0
119599,Test,5.0,67.0,33,U,2.0,45872.53,5.0,8.0
7574730,Test,14.0,179.0,42,M,2.0,30829.87,3.0,6.0
3362712,Control,17.0,209.0,76,M,2.0,168023.95,3.0,6.0
42296,Control,28.0,339.0,81,M,2.0,55745.51,2.0,5.0
3695514,Control,16.0,193.0,58,M,2.0,57763.56,1.0,4.0
1192384,Control,23.0,283.0,50,F,3.0,49658.31,2.0,5.0
4590361,Control,26.0,315.0,63,F,2.0,155666.51,0.0,3.0
5543024,Test,33.0,406.0,72,M,3.0,426695.07,2.0,6.0
7546085,Test,5.0,71.0,38,U,2.0,59259.46,2.0,5.0
3072060,Test,8.0,106.0,42,M,2.0,24006.94,2.0,5.0
1928906,Control,8.0,107.0,62,F,2.0,224068.55,4.0,7.0
512833,Control,8.0,103.0,33,M,2.0,58647.98,6.0,9.0
9089805,Control,14.0,178.0,32,M,2.0,89795.78,3.0,6.0
5397802,Test,6.0,82.0,32,U,3.0,37390.44,0.0,3.0
2888193,Control,7.0,93.0,26,U,2.0,45485.36,5.0,8.0
4778460,Control,16.0,194.0,66,M,4.0,69607.88,5.0,8.0
6199584,Test,29.0,358.0,60,M,4.0,976666.93,6.0,9.0
7192558,Test,16.0,193.0,46,F,2.0,110863.26,1.0,4.0
9102754,Test,18.0,216.0,48,F,2.0,154385.51,3.0,6.0
3576255,Test,16.0,193.0,30,U,3.0,116203.05,4.0,7.0
6346672,Control,6.0,72.0,38,U,2.0,32694.18,6.0,9.0
1274510,Test,7.0,86.0,26,U,2.0,25871.59,6.0,9.0
8283444,Control,6.0,73.0,60,U,2.0,27538.5,1.0,4.0
3519145,Test,14.0,169.0,50,M,2.0,35242.09,5.0,8.0
4390568,Control,18.0,222.0,74,F,2.0,61329.68,3.0,6.0
5694063,Test,5.0,71.0,52,U,3.0,90007.87,4.0,7.0
3602152,Test,15.0,191.0,30,M,2.0,122002.03,6.0,9.0
4065760,Test,23.0,277.0,44,F,2.0,55223.42,4.0,7.0
69568,Test,11.0,142.0,26,F,2.0,74271.62,0.0,3.0
2420923,Test,19.0,235.0,60,F,2.0,38854.54,1.0,4.0
5848027,Control,24.0,292.0,41,M,2.0,57264.74,6.0,9.0
6522942,Test,15.0,184.0,49,M,2.0,138090.14,3.0,6.0
1272344,Test,9.0,113.0,62,M,5.0,377169.29,6.0,9.0
8957739,Test,12.0,146.0,66,F,2.0,202335.43,0.0,3.0
8337830,Control,6.0,83.0,68,U,2.0,52724.15,6.0,9.0
572617,Test,14.0,179.0,32,M,3.0,226588.09000000003,1.0,4.0
7744581,Test,6.0,82.0,20,U,2.0,39025.91,0.0,3.0
3045158,Control,34.0,419.0,60,M,3.0,620316.9700000001,6.0,9.0
6747525,Control,22.0,266.0,58,F,2.0,426257.13,0.0,3.0
7258442,Control,19.0,238.0,48,M,3.0,80457.75,1.0,4.0
7746715,Test,10.0,130.0,26,F,2.0,32940.009999999995,0.0,3.0
1486118,Control,10.0,120.0,56,F,2.0,245840.18,6.0,9.0
3563844,Test,5.0,65.0,25,U,2.0,36594.35,2.0,5.0
9493365,Test,15.0,187.0,42,M,2.0,94841.49,5.0,8.0
985881,Test,6.0,77.0,54,F,2.0,356244.2,1.0,4.0
9792423,Test,19.0,237.0,74,F,2.0,161064.34999999998,1.0,4.0
7037852,Control,10.0,124.0,34,F,2.0,43259.53999999999,4.0,7.0
6767637,Control,6.0,80.0,56,U,2.0,620151.64,6.0,9.0
8735726,Control,13.0,156.0,45,M,2.0,38143.65,6.0,9.0
5914359,Test,16.0,192.0,41,F,2.0,66144.88,2.0,5.0
1983898,Control,6.0,81.0,63,U,3.0,105111.11,1.0,4.0
8930597,Control,10.0,125.0,64,F,2.0,288119.77,1.0,4.0
1892008,Control,4.0,59.0,24,U,2.0,25534.73,3.0,6.0
9889913,Test,15.0,182.0,42,F,2.0,588721.18,3.0,6.0
1468125,Control,9.0,108.0,69,F,2.0,33399.119999999995,1.0,4.0
3025507,Control,48.0,581.0,45,M,3.0,104398.94,4.0,7.0
529710,Test,5.0,67.0,28,U,2.0,29308.57,4.0,7.0
9842475,Control,15.0,189.0,42,M,2.0,53335.77,2.0,5.0
4343885,Control,20.0,241.0,78,M,2.0,135285.78999999998,3.0,6.0
4876132,Test,10.0,120.0,40,F,3.0,87829.34,2.0,5.0
7829568,Test,14.0,175.0,36,F,3.0,31745.49,0.0,3.0
8472274,Test,10.0,125.0,32,M,2.0,72111.08,5.0,8.0
7475482,Control,17.0,207.0,79,F,2.0,125082.54,0.0,3.0
6371350,Test,8.0,103.0,44,U,2.0,40954.39,1.0,4.0
838584,Test,12.0,150.0,62,M,2.0,27408.7,4.0,7.0
8526665,Control,11.0,142.0,56,M,2.0,28520.95,2.0,5.0
9865882,Control,28.0,342.0,63,M,2.0,78581.59,5.0,8.0
4717090,Control,21.0,253.0,58,F,2.0,345011.11,5.0,8.0
1289178,Test,5.0,65.0,64,U,2.0,333424.27,6.0,9.0
3412472,Control,15.0,183.0,42,F,2.0,54928.22,1.0,4.0
6766816,Test,18.0,226.0,42,M,2.0,142440.47999999998,1.0,4.0
6774011,Test,15.0,180.0,42,F,4.0,1418466.71,4.0,7.0
3649806,Test,4.0,55.0,32,U,2.0,87515.5,1.0,4.0
1034218,Test,6.0,74.0,38,U,3.0,134203.37,4.0,7.0
4448805,Control,15.0,186.0,68,M,4.0,1833654.69,6.0,9.0
3766837,Test,16.0,199.0,68,M,4.0,331608.65,6.0,9.0
9231655,Control,13.0,167.0,56,M,2.0,287609.81,6.0,9.0
6296222,Test,21.0,262.0,34,M,3.0,120783.53,4.0,7.0
2200779,Test,14.0,168.0,54,M,2.0,65066.47,4.0,7.0
5027124,Control,7.0,84.0,46,U,2.0,67456.0,1.0,4.0
1432979,Control,14.0,169.0,36,F,3.0,37221.66,6.0,9.0
3999559,Test,10.0,131.0,32,F,2.0,57074.79,5.0,8.0
3671491,Control,10.0,131.0,56,F,2.0,118941.79,1.0,4.0
3179230,Test,32.0,391.0,74,F,2.0,330405.05,4.0,7.0
9748979,Control,6.0,81.0,58,U,2.0,345009.56,2.0,5.0
3590487,Test,4.0,58.0,67,U,2.0,114423.32,2.0,5.0
8874319,Test,14.0,178.0,53,F,2.0,139884.91,0.0,3.0
8691226,Test,31.0,372.0,64,F,2.0,191982.1,6.0,9.0
9513138,Control,20.0,250.0,58,F,3.0,127796.59,1.0,4.0
7884558,Test,5.0,66.0,29,U,2.0,53380.58,0.0,3.0
1090478,Test,20.0,246.0,40,M,2.0,203720.89,1.0,4.0
1304240,Test,14.0,172.0,58,M,2.0,101362.1,2.0,5.0
2681612,Control,25.0,308.0,28,M,3.0,337093.46,0.0,3.0
851930,Control,5.0,70.0,36,U,2.0,63207.9,2.0,5.0
1344982,Test,7.0,87.0,60,U,2.0,219905.35,0.0,3.0
5171271,Test,8.0,98.0,28,U,2.0,29298.48,0.0,3.0
6602680,Test,13.0,163.0,54,M,2.0,29663.74,0.0,4.0
2447231,Test,13.0,166.0,62,M,2.0,154070.07,6.0,9.0
5631396,Test,7.0,89.0,37,U,3.0,78966.1,6.0,9.0
6833110,Control,14.0,168.0,48,M,2.0,181856.03,5.0,8.0
4960901,Control,20.0,249.0,41,F,3.0,165808.13,2.0,5.0
2189750,Test,9.0,116.0,56,F,2.0,186554.22,0.0,3.0
9455754,Test,8.0,100.0,32,F,2.0,32623.73,6.0,9.0
209511,Control,4.0,59.0,36,U,2.0,48219.92,6.0,9.0
741785,Control,8.0,102.0,28,U,2.0,49337.42,4.0,7.0
2855888,Control,15.0,191.0,50,M,2.0,31968.31,6.0,9.0
9083686,Control,4.0,57.0,25,U,2.0,42043.35,2.0,5.0
2645953,Control,14.0,172.0,30,M,2.0,62359.68,3.0,6.0
903457,Control,20.0,245.0,46,F,2.0,120856.74,1.0,4.0
3039540,Test,16.0,202.0,60,F,2.0,300487.14,6.0,9.0
4730612,Test,6.0,82.0,54,F,2.0,32185.71,4.0,7.0
2763314,Control,6.0,77.0,49,U,2.0,36210.66,5.0,8.0
3453411,Test,8.0,106.0,64,M,2.0,38085.97,2.0,5.0
5212054,Control,19.0,237.0,66,M,2.0,300968.23,2.0,5.0
1344819,Control,12.0,144.0,40,M,2.0,140338.78,1.0,4.0
8681644,Control,16.0,193.0,38,F,2.0,82802.6,0.0,3.0
8125499,Test,25.0,302.0,52,F,3.0,1640901.12,6.0,9.0
7271587,Test,5.0,67.0,68,M,3.0,83725.23999999999,6.0,9.0
964596,Test,15.0,190.0,46,M,3.0,118933.04,2.0,5.0
2675819,Control,4.0,58.0,54,F,2.0,33726.35,4.0,7.0
8852099,Control,9.0,111.0,32,F,2.0,72945.11,1.0,4.0
7465287,Test,16.0,203.0,36,F,2.0,182246.94,6.0,9.0
8132181,Test,13.0,158.0,34,M,2.0,34019.22,0.0,3.0
5759626,Test,5.0,67.0,35,U,2.0,44910.82,6.0,9.0
2900782,Control,6.0,77.0,26,U,2.0,62017.79,6.0,9.0
2963107,Control,10.0,130.0,58,M,2.0,33845.53,2.0,5.0
8862044,Control,9.0,119.0,63,M,2.0,66959.53,2.0,5.0
7433366,Control,8.0,104.0,28,M,2.0,27120.38,0.0,3.0
133487,Control,27.0,328.0,64,M,2.0,107434.82,4.0,7.0
7470213,Test,17.0,209.0,46,F,2.0,216840.87,6.0,9.0
6809622,Test,6.0,73.0,34,U,2.0,57649.32,3.0,6.0
1616582,Test,5.0,70.0,60,U,3.0,143894.96,1.0,4.0
9159465,Test,17.0,212.0,60,M,2.0,23890.76,6.0,9.0
494597,Test,15.0,182.0,30,M,3.0,297678.63,5.0,8.0
4503552,Control,6.0,80.0,39,U,2.0,89878.54,5.0,8.0
3089722,Control,25.0,305.0,55,M,2.0,899009.4,1.0,4.0
9641810,Control,8.0,97.0,68,U,2.0,48727.12,1.0,5.0
985046,Test,11.0,134.0,46,M,2.0,37024.06,0.0,3.0
192160,Test,27.0,334.0,71,U,2.0,162755.05,5.0,8.0
6233261,Test,29.0,358.0,50,F,3.0,102063.28,2.0,5.0
6332820,Control,9.0,114.0,22,M,2.0,27739.95,3.0,6.0
2623927,Control,6.0,77.0,36,U,2.0,66372.04999999999,1.0,5.0
8839288,Test,5.0,67.0,31,U,3.0,267671.81,5.0,8.0
495241,Test,21.0,262.0,20,M,2.0,29291.43,6.0,9.0
5195063,Test,5.0,67.0,24,M,2.0,34337.52,6.0,9.0
7878552,Control,6.0,72.0,28,U,2.0,58992.33,6.0,9.0
2312741,Test,7.0,87.0,79,U,2.0,56299.83,6.0,9.0
7633966,Control,31.0,376.0,57,M,2.0,211072.89,4.0,7.0
6717348,Test,6.0,74.0,26,U,3.0,55632.33,6.0,9.0
3502824,Control,4.0,55.0,61,U,2.0,44670.3,0.0,3.0
614865,Test,8.0,96.0,49,U,2.0,342575.28,5.0,8.0
7702732,Test,6.0,73.0,40,U,3.0,60932.42,3.0,6.0
1711408,Test,12.0,154.0,26,F,2.0,137816.84,2.0,5.0
1399670,Control,25.0,302.0,45,F,3.0,337568.83,2.0,5.0
157106,Test,5.0,71.0,28,F,2.0,28442.11,6.0,9.0
1696504,Control,24.0,288.0,56,F,2.0,74228.70999999999,3.0,6.0
4243376,Test,15.0,188.0,54,U,2.0,89792.42,0.0,3.0
2606054,Test,8.0,106.0,42,M,3.0,378427.15,5.0,8.0
4369578,Test,6.0,73.0,34,F,2.0,179372.96999999997,2.0,5.0
7597104,Control,8.0,96.0,58,U,2.0,70023.54000000001,0.0,3.0
9221129,Test,4.0,56.0,34,U,2.0,58422.08,0.0,3.0
8225520,Test,33.0,400.0,28,M,2.0,115702.56,2.0,5.0
595691,Test,7.0,90.0,32,U,2.0,31793.87,6.0,9.0
6464033,Test,21.0,262.0,54,M,2.0,243542.55,5.0,8.0
4211505,Control,21.0,260.0,54,F,2.0,106556.13,3.0,6.0
9335333,Test,5.0,64.0,72,U,3.0,204032.04,2.0,5.0
1192407,Test,19.0,233.0,56,M,2.0,53948.96,6.0,9.0
9824178,Test,26.0,315.0,60,F,2.0,149197.16,1.0,5.0
1087333,Test,14.0,174.0,53,F,4.0,666536.37,6.0,9.0
3982600,Control,19.0,236.0,66,F,2.0,219019.41,6.0,9.0
1290643,Test,14.0,178.0,65,F,2.0,36842.13,1.0,4.0
728102,Test,13.0,166.0,62,F,2.0,318843.1,4.0,7.0
763504,Test,15.0,182.0,45,F,2.0,417971.02,1.0,4.0
629229,Test,7.0,85.0,50,M,2.0,64728.44,6.0,9.0
2892822,Test,6.0,78.0,58,F,2.0,76533.47,6.0,9.0
219038,Test,16.0,203.0,45,F,2.0,28225.7,1.0,4.0
3387907,Control,12.0,155.0,68,M,2.0,401350.34,6.0,9.0
951327,Test,8.0,96.0,72,U,2.0,86655.5,2.0,5.0
4857096,Control,25.0,302.0,62,F,2.0,64506.43,3.0,6.0
7258987,Test,8.0,100.0,56,M,3.0,68697.58,6.0,9.0
5240348,Control,4.0,58.0,58,U,3.0,81369.9,0.0,3.0
9219098,Control,14.0,170.0,75,M,2.0,290540.99,4.0,7.0
6521093,Control,16.0,197.0,73,M,2.0,154778.26,6.0,9.0
3421393,Control,5.0,66.0,52,U,2.0,37181.01,1.0,4.0
2025761,Control,9.0,113.0,33,M,2.0,29069.94,2.0,5.0
3119062,Test,8.0,98.0,56,U,2.0,24281.25,2.0,5.0
6740819,Control,9.0,113.0,40,F,2.0,119913.29,6.0,9.0
6053599,Control,10.0,127.0,47,F,2.0,619506.4400000001,5.0,8.0
7606536,Control,12.0,148.0,28,M,3.0,78274.44,1.0,4.0
3206726,Control,21.0,258.0,38,M,5.0,193344.69,5.0,8.0
2128160,Control,15.0,180.0,61,M,3.0,55596.73,1.0,4.0
2019649,Test,3.0,42.0,30,U,3.0,302215.25,1.0,4.0
1194245,Control,21.0,253.0,54,F,2.0,113179.67,3.0,6.0
2681771,Test,15.0,183.0,62,F,3.0,119368.51,3.0,6.0
8295735,Control,20.0,248.0,48,F,2.0,77751.5,4.0,7.0
312984,Control,15.0,186.0,66,F,2.0,65922.63,0.0,3.0
2839247,Control,13.0,157.0,40,M,2.0,89199.12,1.0,4.0
9661060,Test,8.0,98.0,25,F,2.0,74075.07,4.0,7.0
5732744,Control,6.0,73.0,48,M,2.0,36857.28,6.0,9.0
3973582,Test,10.0,125.0,32,M,2.0,354649.04,3.0,6.0
4620465,Test,4.0,58.0,36,U,4.0,123056.91,2.0,5.0
6115514,Test,4.0,55.0,48,F,2.0,54584.48,3.0,6.0
6479455,Test,24.0,297.0,66,M,2.0,220272.57,6.0,9.0
5363445,Control,5.0,70.0,54,U,2.0,42507.89,1.0,4.0
6981798,Control,9.0,108.0,44,M,3.0,4739012.27,4.0,7.0
8031718,Control,28.0,341.0,64,M,3.0,156040.27000000002,3.0,6.0
1262291,Control,14.0,174.0,47,M,3.0,1468559.09,3.0,7.0
8770403,Control,30.0,371.0,65,F,2.0,33482.22,0.0,3.0
1348442,Control,16.0,203.0,66,F,2.0,1158630.54,6.0,9.0
566137,Test,8.0,103.0,28,U,2.0,29051.26,2.0,5.0
3861702,Control,7.0,85.0,44,U,3.0,58840.28,0.0,3.0
4693102,Control,8.0,101.0,42,U,2.0,71720.83,1.0,4.0
5398009,Test,6.0,76.0,26,U,2.0,30870.26,1.0,5.0
5015824,Test,18.0,217.0,60,M,2.0,32970.83,1.0,4.0
9542428,Control,4.0,59.0,41,U,3.0,36713.87,6.0,9.0
8348798,Test,5.0,64.0,56,U,2.0,186121.51,1.0,4.0
4608580,Control,12.0,155.0,52,M,2.0,89402.97,6.0,9.0
2263719,Control,21.0,260.0,28,M,3.0,30104.48,1.0,4.0
2612667,Test,5.0,60.0,56,U,2.0,56806.54,6.0,9.0
1213524,Test,5.0,70.0,46,U,2.0,37536.65,0.0,3.0
1344421,Test,13.0,167.0,72,M,2.0,24972.2,3.0,6.0
8555070,Control,12.0,151.0,25,F,2.0,160143.88,3.0,6.0
2787512,Control,23.0,283.0,48,F,3.0,123618.6,1.0,4.0
9534176,Control,6.0,82.0,36,U,2.0,42120.52,2.0,5.0
2588637,Test,6.0,82.0,38,U,2.0,35598.19,2.0,5.0
2615052,Test,14.0,175.0,28,F,2.0,27285.29,1.0,4.0
965179,Test,6.0,73.0,25,U,2.0,36826.47,1.0,4.0
273469,Test,4.0,59.0,22,U,2.0,43747.65,0.0,4.0
6651108,Test,7.0,89.0,42,U,2.0,69014.53,2.0,5.0
7460349,Control,21.0,252.0,52,F,3.0,525599.27,5.0,8.0
3197853,Test,6.0,75.0,32,M,3.0,102855.25,6.0,9.0
844271,Test,33.0,406.0,76,F,2.0,191165.05,6.0,9.0
8774888,Test,13.0,158.0,30,M,2.0,29339.76,1.0,4.0
6382757,Test,10.0,122.0,36,F,4.0,52330.42,5.0,8.0
8501430,Control,6.0,73.0,52,U,2.0,50344.35,1.0,4.0
6724494,Test,5.0,71.0,30,U,2.0,46294.2,5.0,8.0
7804581,Control,6.0,75.0,26,U,2.0,25187.04,0.0,3.0
8095423,Control,6.0,83.0,60,U,2.0,47902.57,3.0,6.0
8264879,Test,12.0,146.0,70,M,3.0,230082.86,6.0,9.0
6374406,Control,13.0,167.0,39,F,2.0,57898.59,4.0,7.0
2717233,Test,5.0,67.0,60,U,2.0,47970.97,1.0,4.0
9837096,Control,9.0,119.0,63,U,2.0,227802.97,2.0,5.0
4281763,Test,3.0,36.0,42,U,3.0,41330.59,4.0,7.0
9112089,Control,15.0,180.0,38,F,3.0,126594.78,3.0,6.0
7887156,Control,26.0,318.0,72,M,3.0,2598303.8,3.0,6.0
743037,Control,5.0,71.0,60,U,3.0,400159.5,5.0,8.0
3825646,Control,10.0,120.0,30,F,2.0,68126.22,3.0,6.0
6948287,Test,14.0,179.0,55,F,3.0,51160.21,0.0,3.0
3060095,Test,7.0,84.0,28,U,3.0,55681.95,5.0,8.0
9696533,Control,16.0,192.0,58,F,2.0,790634.7200000001,6.0,9.0
4701896,Test,16.0,202.0,35,F,2.0,34003.82,0.0,3.0
4743022,Control,20.0,242.0,38,F,2.0,162714.89,0.0,3.0
2491891,Test,22.0,264.0,45,F,2.0,37077.21,6.0,9.0
589393,Test,11.0,142.0,66,M,3.0,163152.63,6.0,9.0
6033805,Control,6.0,83.0,83,U,2.0,130023.49,6.0,9.0
7690775,Control,12.0,155.0,68,M,3.0,303641.56,6.0,9.0
466526,Control,5.0,67.0,59,U,3.0,81863.11,4.0,7.0
8305562,Test,8.0,104.0,25,M,2.0,43730.62,0.0,3.0
3319690,Test,7.0,94.0,59,U,2.0,31894.96,2.0,5.0
5253835,Test,11.0,140.0,42,U,2.0,70130.97,3.0,6.0
